timestamp,BTCUSDT_1d,LTCBTC_1d,BNBUSDT_1d,BNBBTC_1d,LTCUSDT_1d,ADABTC_1d,ADAUSDT_1d,SOLUSDT_1d,SOLBTC_1d
2022-01-16,43071.66,0.003399,498.6,0.011575,146.4,3.276e-05,1.41,147.98,0.0034352
2022-01-17,42201.62,0.003581,475.2,0.01126,151.2,3.796e-05,1.603,139.8,0.0033121
2022-01-18,42352.12,0.00334,471.4,0.011129,141.5,3.443e-05,1.458,141.22,0.0033342
2022-01-19,41660.01,0.003268,461.9,0.011089,136.2,3.209e-05,1.337,135.25,0.0032444
2022-01-20,40680.91,0.003191,440.2,0.010819,129.7,3.097e-05,1.259,127.54,0.0031352
2022-01-21,36445.31,0.003143,383.9,0.010531,114.5,3.074e-05,1.12,112.27,0.0030803
2022-01-22,35071.42,0.003091,358.3,0.010217,108.4,3.053e-05,1.071,94.54,0.0026969
2022-01-23,36244.55,0.003097,383.9,0.010593,112.3,3.102e-05,1.124,99.78,0.0027519
2022-01-24,36660.35,0.002988,371.3,0.010124,109.5,2.908e-05,1.065,91.93,0.0025089
2022-01-25,36958.32,0.002917,385.1,0.010421,107.8,2.82e-05,1.043,94.67,0.0025616
2022-01-26,36809.34,0.002905,375.1,0.01019,106.9,2.927e-05,1.077,92.12,0.002503
2022-01-27,37160.1,0.002877,389.9,0.010492,106.9,2.807e-05,1.042,89.51,0.0024107
2022-01-28,37716.56,0.0029,385.9,0.010231,109.4,2.78e-05,1.048,91.34,0.0024222
2022-01-29,38166.84,0.002904,389.3,0.010199,110.8,2.776e-05,1.059,96.13,0.0025189
2022-01-30,37881.76,0.002866,377.2,0.009954,108.6,2.733e-05,1.035,93.29,0.0024622
2022-01-31,38466.9,0.002847,374.3,0.00973,109.5,2.733e-05,1.051,99.49,0.0025863
2022-02-01,38694.59,0.002973,384.2,0.009926,115.0,2.831e-05,1.096,110.02,0.0028426
2022-02-02,36896.36,0.002937,366.9,0.009948,108.3,2.783e-05,1.027,101.88,0.002759
2022-02-03,37311.61,0.002974,372.3,0.009977,111.0,2.842e-05,1.061,101.77,0.0027282
2022-02-04,41574.25,0.00292,399.5,0.009614,121.3,2.74e-05,1.138,112.62,0.0027082
2022-02-05,41382.59,0.002942,413.7,0.009999,121.7,2.719e-05,1.125,113.75,0.0027482
2022-02-06,42380.87,0.003011,419.9,0.00991,127.6,2.695e-05,1.143,115.28,0.0027201
2022-02-07,43839.99,0.003131,433.5,0.009887,137.4,2.733e-05,1.199,117.55,0.0026814
2022-02-08,44042.99,0.003037,407.8,0.00926,133.7,2.669e-05,1.176,113.45,0.0025746
2022-02-09,44372.72,0.003156,422.9,0.009528,140.1,2.692e-05,1.195,113.93,0.0025693
2022-02-10,43495.44,0.003092,414.7,0.009533,134.6,2.645e-05,1.15,106.17,0.0024392
2022-02-11,42373.73,0.002964,400.0,0.009439,125.6,2.547e-05,1.079,96.53,0.002278
2022-02-12,42217.87,0.003003,403.6,0.009556,126.7,2.508e-05,1.059,95.96,0.0022732
2022-02-13,42053.66,0.002987,397.9,0.009463,125.6,2.478e-05,1.042,92.85,0.0022067
2022-02-14,42535.94,0.002929,403.4,0.009484,124.6,2.467e-05,1.049,96.37,0.0022651
2022-02-15,44544.86,0.002955,432.4,0.009709,131.5,2.487e-05,1.107,105.52,0.0023691
2022-02-16,43873.56,0.002911,427.3,0.009739,127.7,2.468e-05,1.082,101.86,0.0023223
2022-02-17,40515.7,0.00287,402.4,0.009932,116.3,2.517e-05,1.02,93.52,0.0023084
2022-02-18,39974.44,0.002872,399.2,0.009984,114.9,2.49e-05,0.995,89.86,0.0022491
2022-02-19,40079.17,0.002883,399.8,0.009972,115.5,2.486e-05,0.996,91.27,0.0022774
2022-02-20,38386.89,0.002882,380.6,0.009918,110.6,2.427e-05,0.931,90.72,0.0023625
2022-02-21,37008.16,0.002778,356.6,0.009636,102.8,2.315e-05,0.856,82.96,0.0022422
2022-02-22,38230.33,0.002809,374.3,0.009787,107.4,2.322e-05,0.888,86.38,0.0022599
2022-02-23,37250.01,0.002831,365.6,0.009814,105.4,2.325e-05,0.866,84.59,0.00227
2022-02-24,38327.21,0.002718,361.2,0.009424,104.1,2.226e-05,0.853,89.36,0.002331
2022-02-25,39219.17,0.002785,375.0,0.009561,109.2,2.292e-05,0.898,92.71,0.0023653
2022-02-26,39116.72,0.002766,373.7,0.009553,108.2,2.268e-05,0.887,90.23,0.0023069
2022-02-27,37699.07,0.002732,360.1,0.009552,102.9,2.272e-05,0.856,85.63,0.002271
2022-02-28,43160.0,0.002635,395.6,0.009164,113.7,2.231e-05,0.962,99.68,0.0023097
2022-03-01,44421.2,0.002535,408.7,0.009201,112.5,2.17e-05,0.963,98.66,0.0022198
2022-03-02,43892.98,0.002514,409.3,0.009322,110.3,2.139e-05,0.939,100.68,0.0022938
2022-03-03,42454.0,0.002633,402.6,0.009482,111.7,2.124e-05,0.903,95.62,0.0022531
2022-03-04,39148.66,0.00258,374.2,0.009559,101.0,2.157e-05,0.844,88.32,0.0022569
2022-03-05,39397.96,0.002662,384.7,0.009761,104.9,2.196e-05,0.864,89.63,0.002274
2022-03-06,38420.81,0.002631,375.0,0.009762,101.1,2.141e-05,0.823,84.57,0.0022013
2022-03-07,37988.0,0.002589,380.6,0.010017,98.4,2.088e-05,0.793,81.66,0.0021491
2022-03-08,38730.63,0.002601,381.4,0.009848,100.7,2.07e-05,0.802,82.32,0.0021248
2022-03-09,41941.71,0.002548,393.2,0.009376,106.9,2.025e-05,0.849,88.06,0.0020996
2022-03-10,39422.0,0.002601,372.0,0.009438,102.5,2.046e-05,0.807,82.87,0.0021021
2022-03-11,38729.57,0.002699,371.9,0.009602,104.6,2.036e-05,0.788,80.67,0.0020829
2022-03-12,38807.36,0.002718,372.4,0.009594,105.6,2.035e-05,0.789,81.38,0.0020976
2022-03-13,37777.34,0.00269,361.4,0.009564,101.7,2.083e-05,0.786,78.73,0.0020835
2022-03-14,39671.37,0.002661,373.4,0.009411,105.6,2.024e-05,0.802,81.22,0.0020471
2022-03-15,39280.33,0.002722,371.7,0.00946,106.8,2.034e-05,0.8,82.84,0.0021074
2022-03-16,41114.0,0.002707,385.4,0.009374,111.4,2.04e-05,0.838,87.77,0.0021348
2022-03-17,40917.9,0.002694,391.8,0.009574,110.2,2.044e-05,0.835,87.8,0.0021463
2022-03-18,41757.51,0.002679,397.2,0.00951,111.9,2.04e-05,0.851,89.8,0.0021499
2022-03-19,42201.13,0.002767,399.9,0.009472,116.8,2.139e-05,0.903,92.31,0.0021874
2022-03-20,41262.11,0.002783,390.8,0.009471,114.9,2.129e-05,0.879,88.62,0.0021474
2022-03-21,41002.25,0.00283,396.0,0.009658,116.0,2.238e-05,0.917,88.59,0.0021604
2022-03-22,42364.13,0.002898,404.3,0.009542,122.7,2.3e-05,0.975,90.43,0.0021346
2022-03-23,42882.76,0.002855,408.4,0.009521,122.4,2.582e-05,1.108,94.89,0.0022125
2022-03-24,43991.46,0.002875,414.2,0.009415,126.5,2.569e-05,1.131,102.32,0.002326
2022-03-25,44313.16,0.002797,410.3,0.009262,123.9,2.474e-05,1.096,98.6,0.0022249
2022-03-26,44511.27,0.002803,415.8,0.009345,124.8,2.589e-05,1.152,101.73,0.0022858
2022-03-27,46827.76,0.002767,430.5,0.009197,129.7,2.529e-05,1.184,107.04,0.0022855
2022-03-28,47122.21,0.002705,430.2,0.009126,127.6,2.481e-05,1.17,105.75,0.0022443
2022-03-29,47434.8,0.002741,434.2,0.009155,130.1,2.507e-05,1.191,111.62,0.0023539
2022-03-30,47067.99,0.002785,442.1,0.009393,131.1,2.529e-05,1.189,120.82,0.0025668
2022-03-31,45510.34,0.002721,428.9,0.009424,123.8,2.509e-05,1.141,122.77,0.0026983
2022-04-01,46283.49,0.0027,447.7,0.009672,124.8,2.519e-05,1.165,134.52,0.0029064
2022-04-02,45811.0,0.002725,437.2,0.009543,124.8,2.522e-05,1.155,132.49,0.0028926
2022-04-03,46407.35,0.002776,450.4,0.0097,128.7,2.555e-05,1.186,136.9,0.0029498
2022-04-04,46580.51,0.002678,447.6,0.00961,124.8,2.602e-05,1.212,132.14,0.002835
2022-04-05,45497.55,0.002697,444.7,0.009773,122.7,2.573e-05,1.171,126.87,0.0027875
2022-04-06,43170.47,0.002587,420.1,0.009731,111.7,2.438e-05,1.052,112.95,0.0026179
2022-04-07,43444.19,0.002627,436.0,0.010038,114.1,2.507e-05,1.089,118.48,0.0027276
2022-04-08,42252.01,0.002619,421.5,0.009972,110.7,2.425e-05,1.024,109.92,0.0026015
2022-04-09,42753.97,0.002637,426.6,0.00998,112.7,2.444e-05,1.045,112.96,0.0026408
2022-04-10,42158.85,0.002616,418.1,0.009917,110.3,2.435e-05,1.027,111.07,0.0026342
2022-04-11,39530.45,0.002593,394.6,0.009983,102.4,2.327e-05,0.92,99.67,0.0025213
2022-04-12,40074.94,0.002617,413.6,0.010322,104.8,2.381e-05,0.955,103.22,0.0025755
2022-04-13,41147.79,0.002686,423.4,0.010289,110.5,2.368e-05,0.974,104.94,0.0025502
2022-04-14,39942.38,0.002689,414.7,0.010383,107.3,2.335e-05,0.933,100.77,0.002523
2022-04-15,40551.9,0.002737,417.3,0.010289,111.0,2.355e-05,0.956,101.31,0.0024987
2022-04-16,40378.71,0.002831,417.3,0.01033,114.3,2.355e-05,0.951,102.06,0.0025279
2022-04-17,39678.12,0.002742,406.6,0.01025,108.8,2.305e-05,0.914,100.15,0.0025239
2022-04-18,40801.13,0.002726,416.8,0.010215,111.3,2.296e-05,0.937,102.33,0.0025092
2022-04-19,41493.18,0.002743,422.3,0.010179,113.8,2.295e-05,0.952,108.51,0.002615
2022-04-20,41358.19,0.002705,418.4,0.010113,111.9,2.264e-05,0.937,105.59,0.0025527
2022-04-21,40480.01,0.002637,404.9,0.010002,106.8,2.247e-05,0.91,101.78,0.0025138
2022-04-22,39709.18,0.002654,406.6,0.010238,105.4,2.281e-05,0.906,100.55,0.0025321
2022-04-23,39441.6,0.002666,401.1,0.010168,105.1,2.249e-05,0.886,100.63,0.0025505
2022-04-24,39450.13,0.00265,398.8,0.010109,104.6,2.244e-05,0.886,99.23,0.0025145
2022-04-25,40426.08,0.002586,404.3,0.010001,104.6,2.219e-05,0.8974,100.99,0.0024977
2022-04-26,38112.65,0.002587,385.9,0.010127,98.6,2.166e-05,0.8259,95.7,0.0025114
2022-04-27,39235.72,0.002563,391.3,0.009977,100.5,2.142e-05,0.8401,98.36,0.0025072
2022-04-28,39742.07,0.002598,407.1,0.010243,103.3,2.121e-05,0.8432,98.24,0.0024718
2022-04-29,38596.11,0.0026,393.0,0.010179,100.4,2.085e-05,0.8048,93.96,0.0024343
2022-04-30,37630.8,0.002547,377.1,0.010021,95.8,2.008e-05,0.7556,84.63,0.0022498
2022-05-01,38468.35,0.00258,389.9,0.010135,99.3,2.052e-05,0.7895,89.68,0.0023314
2022-05-02,38525.16,0.002613,389.5,0.01011,100.7,2.027e-05,0.7809,87.5,0.0022713
2022-05-03,37728.95,0.002633,383.9,0.010169,99.4,2.043e-05,0.7711,85.86,0.0022757
2022-05-04,39690.0,0.002677,402.6,0.010142,106.3,2.265e-05,0.8985,92.77,0.0023385
2022-05-05,36552.97,0.002649,378.4,0.010351,96.8,2.158e-05,0.7884,84.52,0.0023126
2022-05-06,36013.77,0.002685,379.1,0.010527,96.7,2.174e-05,0.7832,81.68,0.0022678
2022-05-07,35472.39,0.002658,365.5,0.0103,94.3,2.143e-05,0.7604,78.86,0.0022223
2022-05-08,34038.4,0.002757,355.9,0.01045,93.9,2.174e-05,0.7403,75.38,0.0022147
2022-05-09,30076.31,0.002535,296.1,0.009848,76.2,2.003e-05,0.6019,62.16,0.002068
2022-05-10,31017.1,0.002584,319.1,0.010288,80.2,2.026e-05,0.6286,66.9,0.0021569
2022-05-11,29103.94,0.00229,271.5,0.009331,66.6,1.781e-05,0.5187,50.9,0.0017491
2022-05-12,29029.75,0.00222,269.0,0.009265,64.5,1.629e-05,0.4733,44.64,0.0015384
2022-05-13,29287.05,0.002318,290.6,0.009926,67.9,1.806e-05,0.529,48.92,0.0016705
2022-05-14,30086.74,0.002288,296.9,0.009872,68.9,1.785e-05,0.5372,52.43,0.0017427
2022-05-15,31328.89,0.002284,312.4,0.00997,71.6,1.91e-05,0.5981,58.83,0.0018781
2022-05-16,29874.01,0.002249,297.2,0.009949,67.3,1.864e-05,0.5569,53.79,0.0018019
2022-05-17,30444.93,0.002401,306.2,0.010058,73.2,1.898e-05,0.5778,57.02,0.0018728
2022-05-18,28715.32,0.002297,287.7,0.010017,66.0,1.762e-05,0.5059,49.93,0.0017386
2022-05-19,30319.23,0.002379,307.1,0.010122,72.1,1.759e-05,0.5334,52.2,0.0017208
2022-05-20,29201.01,0.002347,302.2,0.010354,68.6,1.768e-05,0.5162,49.43,0.0016936
2022-05-21,29445.06,0.002372,312.4,0.010613,69.8,1.795e-05,0.5286,50.31,0.0017086
2022-05-22,30293.94,0.002367,319.4,0.010545,71.7,1.788e-05,0.5416,52.48,0.0017329
2022-05-23,29109.15,0.002371,317.2,0.010895,69.1,1.763e-05,0.5134,49.17,0.0016889
2022-05-24,29654.58,0.00237,328.3,0.011072,70.2,1.76e-05,0.5219,49.67,0.0016752
2022-05-25,29542.15,0.002308,325.7,0.011021,68.2,1.741e-05,0.5146,47.98,0.0016237
2022-05-26,29201.35,0.002172,303.0,0.010375,63.5,1.638e-05,0.4789,43.44,0.0014874
2022-05-27,28629.8,0.00215,301.6,0.010535,61.6,1.595e-05,0.4566,41.17,0.0014381
2022-05-28,29031.33,0.00217,307.5,0.010597,63.0,1.601e-05,0.4646,44.25,0.0015244
2022-05-29,29468.1,0.00216,305.8,0.010379,63.6,1.636e-05,0.482,44.98,0.0015265
2022-05-30,31734.22,0.002177,321.8,0.010139,69.1,1.796e-05,0.5698,47.22,0.0014881
2022-05-31,31801.04,0.00215,320.9,0.010091,68.4,1.971e-05,0.6268,45.77,0.0014393
2022-06-01,29805.83,0.002104,300.4,0.010082,62.7,1.851e-05,0.5516,40.11,0.0013458
2022-06-02,30452.62,0.002115,308.3,0.010126,64.5,1.928e-05,0.5871,40.85,0.0013418
2022-06-03,29700.21,0.002107,298.6,0.010051,62.6,1.886e-05,0.56,38.28,0.0012886
2022-06-04,29864.04,0.002135,301.3,0.010091,63.7,1.898e-05,0.5665,39.0,0.0013057
2022-06-05,29919.21,0.002111,299.1,0.009998,63.2,1.896e-05,0.5674,38.52,0.0012877
2022-06-06,31373.1,0.002054,295.1,0.009405,64.5,1.942e-05,0.6091,42.39,0.0013512
2022-06-07,31125.33,0.002052,290.3,0.009324,63.8,1.973e-05,0.6141,39.31,0.0012626
2022-06-08,30204.77,0.002031,288.5,0.00955,61.3,2.122e-05,0.6408,38.83,0.0012857
2022-06-09,30109.93,0.002,289.9,0.009627,60.3,2.1e-05,0.6323,39.96,0.0013273
2022-06-10,29091.88,0.001949,286.4,0.009842,56.7,1.974e-05,0.5744,37.17,0.0012769
2022-06-11,28424.7,0.001834,269.9,0.009497,52.2,1.949e-05,0.554,33.93,0.0011939
2022-06-12,26574.53,0.001803,254.8,0.009585,47.9,1.845e-05,0.4904,30.61,0.001152
2022-06-13,22487.41,0.001934,223.0,0.009912,43.5,2.064e-05,0.4644,28.6,0.001272
2022-06-14,22136.41,0.002086,223.0,0.010076,46.15,2.182e-05,0.4831,29.59,0.0013362
2022-06-15,22583.72,0.002243,233.6,0.010344,50.65,2.367e-05,0.5348,34.76,0.0015394
2022-06-16,20401.31,0.002195,210.2,0.010306,44.78,2.334e-05,0.4762,30.12,0.0014763
2022-06-17,20468.81,0.002325,215.8,0.010544,47.6,2.38e-05,0.4872,30.71,0.0015005
2022-06-18,18970.79,0.002486,197.0,0.010379,47.18,2.397e-05,0.4549,32.02,0.0016873
2022-06-19,20574.0,0.002637,215.1,0.010452,54.29,2.356e-05,0.4848,34.19,0.0016623
2022-06-20,20573.89,0.002564,216.5,0.010526,52.77,2.39e-05,0.4915,35.24,0.0017137
2022-06-21,20723.52,0.002582,220.1,0.01062,53.52,2.322e-05,0.4813,36.42,0.0017572
2022-06-22,19987.99,0.002608,214.4,0.010726,52.13,2.298e-05,0.4594,34.12,0.0017074
2022-06-23,21110.13,0.002641,228.9,0.010845,55.74,2.273e-05,0.48,38.15,0.0018073
2022-06-24,21237.69,0.002629,240.2,0.011313,55.84,2.345e-05,0.4981,41.91,0.0019741
2022-06-25,21491.19,0.002739,239.7,0.01115,58.88,2.319e-05,0.4984,42.22,0.0019647
2022-06-26,21038.07,0.002691,233.9,0.011121,56.61,2.331e-05,0.4899,39.39,0.0018726
2022-06-27,20742.56,0.002695,233.8,0.011274,55.86,2.341e-05,0.4856,38.52,0.0018574
2022-06-28,20281.29,0.002599,226.9,0.011193,52.68,2.314e-05,0.4694,35.35,0.0017429
2022-06-29,20123.01,0.002667,219.7,0.010918,53.68,2.317e-05,0.4662,34.05,0.0016918
2022-06-30,19942.21,0.002701,219.6,0.011008,53.84,2.306e-05,0.4599,33.76,0.0016922
2022-07-01,19279.8,0.002655,216.9,0.011246,51.19,2.327e-05,0.4487,32.84,0.0017039
2022-07-02,19252.81,0.002626,218.3,0.011335,50.55,2.367e-05,0.4559,33.36,0.0017329
2022-07-03,19315.83,0.002638,219.2,0.011347,50.95,2.36e-05,0.4561,33.39,0.001729
2022-07-04,20236.71,0.002582,231.5,0.011438,52.26,2.32e-05,0.4695,36.71,0.0018144
2022-07-05,20175.83,0.002463,230.8,0.011436,49.7,2.266e-05,0.4571,35.4,0.0017545
2022-07-06,20564.51,0.002448,238.6,0.011603,50.34,2.247e-05,0.4623,37.04,0.0018014
2022-07-07,21624.98,0.002411,241.4,0.011163,52.15,2.209e-05,0.4776,38.46,0.0017783
2022-07-08,21594.75,0.002378,240.7,0.011141,51.35,2.159e-05,0.4661,38.12,0.0017652
2022-07-09,21591.83,0.002505,243.3,0.011269,54.09,2.215e-05,0.478,38.06,0.0017635
2022-07-10,20862.47,0.002498,234.7,0.011249,52.12,2.217e-05,0.4624,36.71,0.0017601
2022-07-11,19963.61,0.00244,225.6,0.011305,48.71,2.178e-05,0.4347,33.42,0.0016746
2022-07-12,19328.75,0.00245,220.6,0.011411,47.33,2.158e-05,0.4171,32.68,0.0016909
2022-07-13,20234.87,0.002449,230.5,0.011384,49.56,2.166e-05,0.4383,34.94,0.0017267
2022-07-14,20588.84,0.002493,238.5,0.011586,51.32,2.145e-05,0.4416,37.15,0.0018036
2022-07-15,20830.04,0.002485,238.5,0.011449,51.78,2.121e-05,0.4421,37.36,0.0017939
2022-07-16,21195.6,0.002598,249.8,0.011781,55.08,2.159e-05,0.4578,39.58,0.0018674
2022-07-17,20798.16,0.002681,247.8,0.011914,55.76,2.153e-05,0.4478,38.62,0.001857
2022-07-18,22432.58,0.002611,264.1,0.011768,58.6,2.185e-05,0.4904,43.52,0.0019392
2022-07-19,23396.62,0.002475,268.6,0.011475,57.9,2.204e-05,0.5152,44.87,0.0019176
2022-07-20,23223.3,0.002463,258.2,0.011118,57.2,2.114e-05,0.491,42.04,0.0018104
2022-07-21,23152.19,0.002506,265.6,0.011472,58.02,2.157e-05,0.4993,43.11,0.0018622
2022-07-22,22684.83,0.002472,262.4,0.011571,56.09,2.128e-05,0.4828,40.54,0.001787
2022-07-23,22451.07,0.00251,259.2,0.011544,56.32,2.303e-05,0.517,39.97,0.0017808
2022-07-24,22579.68,0.002586,261.4,0.011577,58.39,2.268e-05,0.512,40.93,0.0018133
2022-07-25,21310.9,0.002534,244.6,0.011481,54.0,2.23e-05,0.4752,36.65,0.0017206
2022-07-26,21254.67,0.002536,249.4,0.011736,53.88,2.201e-05,0.4677,36.25,0.0017065
2022-07-27,22952.45,0.00257,271.6,0.011829,59.01,2.225e-05,0.5111,40.23,0.0017528
2022-07-28,23842.93,0.002659,277.2,0.011624,63.41,2.152e-05,0.513,42.91,0.0017996
2022-07-29,23773.75,0.002551,293.6,0.012348,60.65,2.195e-05,0.5218,41.91,0.0017632
2022-07-30,23643.51,0.002555,287.8,0.012171,60.42,2.225e-05,0.5263,43.84,0.0018544
2022-07-31,23293.32,0.002565,283.4,0.012166,59.74,2.216e-05,0.5161,42.35,0.0018182
2022-08-01,23268.01,0.002556,283.2,0.012176,59.44,2.202e-05,0.5124,41.65,0.0017903
2022-08-02,22987.79,0.002526,283.8,0.012345,58.05,2.161e-05,0.4963,39.79,0.0017308
2022-08-03,22818.37,0.002529,297.5,0.013041,57.77,2.194e-05,0.5005,38.54,0.0016887
2022-08-04,22622.98,0.002637,311.8,0.013784,59.65,2.209e-05,0.4997,38.83,0.0017165
2022-08-05,23312.42,0.00268,315.9,0.01355,62.47,2.219e-05,0.5174,40.55,0.0017397
2022-08-06,22954.21,0.002651,315.2,0.013734,60.83,2.227e-05,0.5112,40.07,0.0017457
2022-08-07,23174.39,0.002637,322.8,0.01393,61.1,2.276e-05,0.5276,40.6,0.0017522
2022-08-08,23810.0,0.002629,324.9,0.013645,62.61,2.256e-05,0.5371,42.18,0.0017716
2022-08-09,23149.95,0.002556,324.4,0.014015,59.16,2.215e-05,0.5129,40.33,0.0017426
2022-08-10,23954.05,0.002571,328.8,0.013728,61.59,2.242e-05,0.5374,42.47,0.0017724
2022-08-11,23934.39,0.002584,323.6,0.013519,61.84,2.216e-05,0.5303,42.77,0.0017875
2022-08-12,24403.68,0.002577,327.9,0.01344,62.88,2.213e-05,0.5402,45.48,0.0018635
2022-08-13,24441.38,0.002611,324.3,0.013264,63.8,2.288e-05,0.5593,46.6,0.0019061
2022-08-14,24305.24,0.002597,317.6,0.013068,63.14,2.343e-05,0.5695,44.87,0.0018455
2022-08-15,24094.82,0.002518,319.5,0.013255,60.67,2.281e-05,0.5499,43.72,0.0018143
2022-08-16,23854.74,0.002569,316.1,0.013251,61.33,2.335e-05,0.557,43.08,0.0018063
2022-08-17,23342.66,0.002592,306.9,0.01315,60.52,2.306e-05,0.5384,40.54,0.0017368
2022-08-18,23191.2,0.002587,298.1,0.012847,60.02,2.208e-05,0.5119,39.52,0.0017036
2022-08-19,20834.39,0.002592,279.1,0.013399,53.99,2.16e-05,0.45,35.81,0.0017191
2022-08-20,21140.07,0.00256,283.7,0.013419,54.1,2.132e-05,0.4508,35.28,0.0016687
2022-08-21,21515.61,0.002587,301.9,0.014027,55.67,2.151e-05,0.4626,36.47,0.0016951
2022-08-22,21399.83,0.002673,300.0,0.014016,57.22,2.157e-05,0.4615,35.41,0.0016551
2022-08-23,21529.12,0.002652,299.3,0.0139,57.08,2.163e-05,0.4658,35.68,0.0016571
2022-08-24,21368.08,0.002642,296.4,0.013866,56.46,2.143e-05,0.4578,34.89,0.0016331
2022-08-25,21559.04,0.002627,301.2,0.01397,56.63,2.155e-05,0.4645,35.27,0.0016359
2022-08-26,20241.05,0.002603,279.6,0.013807,52.68,2.133e-05,0.4316,31.72,0.0015674
2022-08-27,20037.6,0.002645,277.9,0.013865,53.01,2.244e-05,0.4499,31.53,0.0015729
2022-08-28,19555.61,0.002731,276.5,0.014133,53.41,2.195e-05,0.4293,30.44,0.0015561
2022-08-29,20285.73,0.002749,285.9,0.01409,55.8,2.219e-05,0.4504,32.42,0.001598
2022-08-30,19811.66,0.002675,281.6,0.014216,53.01,2.287e-05,0.4531,31.47,0.0015885
2022-08-31,20050.02,0.002685,279.2,0.013926,53.84,2.225e-05,0.4462,31.5,0.0015711
2022-09-01,20131.46,0.002861,278.3,0.013828,57.58,2.272e-05,0.4575,31.61,0.00157
2022-09-02,19951.86,0.003057,277.5,0.013903,60.99,2.276e-05,0.4543,31.23,0.0015658
2022-09-03,19831.9,0.003034,277.8,0.014005,60.15,2.423e-05,0.4803,31.12,0.0015693
2022-09-04,20000.3,0.003045,279.1,0.013949,60.9,2.517e-05,0.5035,32.16,0.0016075
2022-09-05,19796.84,0.00305,276.9,0.013983,60.39,2.518e-05,0.4984,32.18,0.0016252
2022-09-06,18790.61,0.00288,262.5,0.013965,54.11,2.461e-05,0.4625,30.88,0.0016435
2022-09-07,19292.84,0.002971,278.9,0.01446,57.31,2.482e-05,0.4787,32.69,0.0016952
2022-09-08,19319.77,0.002999,280.5,0.014519,57.96,2.48e-05,0.479,33.61,0.0017395
2022-09-09,21360.11,0.002862,293.4,0.013732,61.13,2.352e-05,0.5022,34.67,0.0016234
2022-09-10,21648.34,0.002923,296.7,0.013703,63.28,2.365e-05,0.5121,35.03,0.0016186
2022-09-11,21826.87,0.002848,295.3,0.013527,62.16,2.335e-05,0.5098,34.99,0.0016031
2022-09-12,22395.74,0.00274,294.1,0.013127,61.38,2.238e-05,0.5012,37.44,0.0016716
2022-09-13,20173.57,0.002929,277.4,0.013754,59.1,2.298e-05,0.4635,33.0,0.0016355
2022-09-14,20226.71,0.002975,279.3,0.013813,60.18,2.378e-05,0.4809,34.12,0.0016869
2022-09-15,19701.88,0.00286,271.1,0.013756,56.34,2.366e-05,0.4662,33.07,0.0016786
2022-09-16,19803.3,0.002825,274.9,0.013881,55.95,2.397e-05,0.4746,32.25,0.0016283
2022-09-17,20113.62,0.002875,279.1,0.013875,57.83,2.416e-05,0.4859,33.68,0.0016748
2022-09-18,19416.18,0.002711,266.2,0.013714,52.63,2.305e-05,0.4477,31.1,0.0016016
2022-09-19,19537.02,0.002708,271.9,0.013921,52.91,2.317e-05,0.4527,32.62,0.00167
2022-09-20,18875.0,0.002771,266.3,0.014109,52.3,2.342e-05,0.4422,31.41,0.0016641
2022-09-21,18461.36,0.002767,264.0,0.014302,51.09,2.378e-05,0.4389,30.65,0.0016602
2022-09-22,19401.63,0.00276,275.3,0.01419,53.57,2.362e-05,0.4584,32.43,0.0016707
2022-09-23,19289.91,0.002862,276.7,0.014341,55.22,2.394e-05,0.4618,33.66,0.0017451
2022-09-24,18920.5,0.002823,274.4,0.014507,53.43,2.383e-05,0.4511,33.38,0.0017643
2022-09-25,18807.38,0.002793,274.3,0.014582,52.53,2.374e-05,0.4464,32.34,0.0017191
2022-09-26,19227.82,0.00278,276.1,0.014361,53.44,2.327e-05,0.4473,33.88,0.0017625
2022-09-27,19079.13,0.002759,272.3,0.014271,52.65,2.313e-05,0.4411,32.69,0.0017129
2022-09-28,19412.82,0.002745,281.6,0.014505,53.29,2.247e-05,0.4361,33.22,0.0017114
2022-09-29,19591.51,0.002754,284.1,0.014502,53.96,2.236e-05,0.4381,33.93,0.0017318
2022-09-30,19422.61,0.002753,284.8,0.01466,53.48,2.238e-05,0.4347,33.25,0.0017119
2022-10-01,19310.95,0.00274,282.9,0.014647,52.92,2.228e-05,0.43,32.44,0.0016801
2022-10-02,19056.8,0.002719,284.7,0.01494,51.82,2.201e-05,0.4194,32.06,0.0016825
2022-10-03,19629.08,0.002759,286.9,0.014621,54.17,2.178e-05,0.4276,32.89,0.001676
2022-10-04,20337.82,0.002717,296.2,0.014566,55.28,2.142e-05,0.4355,34.09,0.0016767
2022-10-05,20158.26,0.00271,294.2,0.014593,54.63,2.138e-05,0.4309,34.04,0.0016887
2022-10-06,19960.67,0.002681,287.0,0.014377,53.53,2.148e-05,0.4288,33.36,0.0016712
2022-10-07,19530.09,0.002706,282.3,0.014452,52.83,2.171e-05,0.424,32.98,0.0016886
2022-10-08,19417.96,0.002719,276.4,0.014235,52.79,2.173e-05,0.4219,32.58,0.001678
2022-10-09,19439.02,0.002773,278.2,0.014311,53.9,2.176e-05,0.423,32.92,0.0016932
2022-10-10,19131.87,0.00275,271.5,0.014191,52.63,2.098e-05,0.4012,31.96,0.0016704
2022-10-11,19060.0,0.002729,271.4,0.014236,52.03,2.051e-05,0.3908,30.8,0.0016159
